FECHACORTE;TITULO_EVENTO;CATEGORIA;FECHA_INICIO_EVENTO;FECHA_FIN_EVENTO;TIPO_INGRESO;UBICACION;FECHA_PUBLICACION_EVENTO;TIPO_EVENTO;SEDE
20230919;Tejiendo mis sueños;Taller y/o curso;20230303;20230324;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Aprende matemáticas jugando;Taller y/o curso;20230303;20230331;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Comas
20230919;Aprende matemáticas jugando;Taller y/o curso;20230303;20230310;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Microsoft Word para principiantes;Taller y/o curso;20230303;20230310;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Tejiendo mis sueños;Taller y/o curso;20230302;20230330;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Comas
20230919;Explorando el mundo del origami;Taller y/o curso;20230302;20230309;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Marinera norteña;Taller y/o curso;20230301;20230329;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Grandes lectores;Club de lectura;20230324;20230331;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Soy lo que leo;Mediación de lectura;20230322;20230329;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Comas
20230919;Por el agujero de un reloj. Por favor, cuiden de este oso;Charla, conversatorio y/o conferencia;20230318;20230318;Ingreso Libre;Sala Infantil;20230228;Presencial;Gran Biblioteca Pública de Lima
20230919;El sonido del silencio;Mediación de lectura;20230314;20230321;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Breña
20230919;Inauguración. Mitos, leyendas y costumbres del Perú. Pinturas y dibujos;Exposición;20230317;20230317;Ingreso Libre;Hall Machu Picchu;20230228;Presencial;Gran Biblioteca Pública de Lima
20230919;Basta de violencia contra la mujer;Charla, conversatorio y/o conferencia;20230309;20230309;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Comas
20230919;Basta de violencia contra la mujer;Charla, conversatorio y/o conferencia;20230309;20230309;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Sé heroína de tu vida;Charla, conversatorio y/o conferencia;20230308;20230308;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Breña
20230919;Ser una mujer empoderada;Charla, conversatorio y/o conferencia;20230308;20230308;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Prevención de la violencia contra la mujer;Charla, conversatorio y/o conferencia;20230308;20230308;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Hora del cuento;Mediación de lectura;20230307;20230328;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura: Edad de Oro;Club de lectura;20230302;20230323;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Mujeres en los libros;Exposición;20230304;20230331;Ingreso Libre;Sala Principal;20230228;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Descubriendo la magia de los cuentos;Club de lectura;20230303;20230324;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Mujeres en los libros;Exposición;20230303;20230317;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Mujeres en los libros;Exposición;20230301;20230331;Ingreso Libre;Sala;20230228;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Leyendo con tacto;Club de lectura;20230214;20230214;Ingreso Libre;Sala para Invidentes;20230210;Presencial;Gran Biblioteca Pública de Lima
20230919;Manitos creativas;Taller y/o curso;20230208;20230224;Ingreso Libre;Sala Infantil;20230206;Presencial;Gran Biblioteca Pública de Lima
20230919;Estación Paddington;Charla, conversatorio y/o conferencia;20230202;20230223;Ingreso Libre;Sala Infantil;20230130;Presencial;Gran Biblioteca Pública de Lima
20230919;Los libros y la cocina;Taller y/o curso;20230215;20230222;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Cabezas grandes para fiestas grandes;Taller y/o curso;20230211;20230211;Ingreso Libre;Sala Principal;20230127;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Conociendo el sistema Braille;Taller y/o curso;20230209;20230216;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Explorando el mundo del origami;Taller y/o curso;20230207;20230228;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Collage de carnavales;Taller y/o curso;20230207;20230221;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Breña
20230919;Palabras sueltas, palabras que crean;Taller y/o curso;20230204;20230225;Ingreso Libre;Sala Escolar;20230127;Presencial;Gran Biblioteca Pública de Lima
20230919;Ajedrez para principiantes;Taller y/o curso;20230204;20230225;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Tejiendo mis sueños;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Aprende matemáticas jugando;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Diviértete con los juegos tradicionales;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Tejiendo mis sueños;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Mi separador de libro;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala Escolar;20230127;Presencial;Gran Biblioteca Pública de Lima
20230919;Microsoft Word para principiantes;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Aprende matemáticas jugando;Taller y/o curso;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Juguemos con la creatividad;Taller y/o curso;20230202;20230223;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Explorando el mundo del origami;Taller y/o curso;20230202;20230223;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Oratoria;Taller y/o curso;20230202;20230223;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Percusión peruana;Taller y/o curso;20230201;20230222;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;Personajes fantásticos en arcilla;Taller y/o curso;20230201;20230208;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Picnic literario;Mediación de lectura;20230214;20230214;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Dioses y hombres de Huarochirí;Mediación de lectura;20230211;20230225;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - Comas
20230919;¡Bienvenidos a la Sala Infantil!;Otros;20230211;20230225;Ingreso Libre;Sala Infantil;20230127;Presencial;Gran Biblioteca Pública de Lima
20230919;Cajamarca, la alegría del Perú;Exposición;20230204;20230228;Ingreso Libre;Sala Principal;20230127;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Descubriendo la magia de los cuentos;Club de lectura;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Voces y letras;Club de lectura;20230202;20230223;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Historias de amor;Exposición;20230203;20230224;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Hora del cuento;Mediación de lectura;20230201;20230222;Ingreso Libre;Sala;20230127;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Seres mitológicos del Perú;Presentación de publicación;20230126;20230126;Ingreso Libre;Hall de Intelectuales;20230111;Presencial;Gran Biblioteca Pública de Lima
20230919;Aprende matemáticas jugando;Taller y/o curso;20230120;20230127;Ingreso Libre;Sala;20230105;Presencial;Estación de Biblioteca Pública - Comas
20230919;Tejiendo mis sueños;Taller y/o curso;20230120;20230127;Ingreso Libre;Sala;20230105;Presencial;Estación de Biblioteca Pública - Comas
20230919;Conociendo el sistema Braille;Taller y/o curso;20230119;20230126;Ingreso Libre;Sala;20230105;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Explorando el mundo del origami;Taller y/o curso;20230117;20230124;Ingreso Libre;Sala;20230104;Presencial;Estación de Biblioteca Pública - Comas
20230919;Ajedrez: Ludichess;Taller y/o curso;20230103;20230209;Ingreso Libre;Sala Escolar;20230103;Presencial;Gran Biblioteca Pública de Lima
